Anodizado
Fecha: 06-Jan-2014 15:33:54
Tensión	Corriente
6.000000e+001	4.867920e-003
6.000000e+001	4.864070e-003
6.000000e+001	4.867360e-003
6.000000e+001	4.862560e-003
6.000000e+001	4.860060e-003
6.000000e+001	4.860860e-003
6.000000e+001	4.865030e-003
6.000000e+001	4.861480e-003
6.000000e+001	4.864300e-003
6.000000e+001	4.864700e-003
6.000000e+001	4.855280e-003
6.000000e+001	4.845330e-003
6.000000e+001	4.851950e-003
6.000000e+001	4.850850e-003
6.000000e+001	4.854930e-003
6.000000e+001	4.856880e-003
6.000000e+001	4.846830e-003
6.000000e+001	4.837720e-003
6.000000e+001	4.838850e-003
6.000000e+001	4.846360e-003
6.000000e+001	4.844000e-003
6.000000e+001	4.847040e-003
6.000000e+001	4.846390e-003
6.000000e+001	4.833620e-003
6.000000e+001	4.825230e-003
6.000000e+001	4.834390e-003
6.000000e+001	4.833360e-003
6.000000e+001	4.836520e-003
6.000000e+001	4.838250e-003
6.000000e+001	4.829220e-003
6.000000e+001	4.822450e-003
6.000000e+001	4.817580e-003
6.000000e+001	4.826070e-003
6.000000e+001	4.825500e-003
6.000000e+001	4.828620e-003
6.000000e+001	4.828950e-003
6.000000e+001	4.824610e-003
6.000000e+001	4.814750e-003
6.000000e+001	4.816330e-003
6.000000e+001	4.819420e-003
6.000000e+001	4.815260e-003
6.000000e+001	4.822340e-003
6.000000e+001	4.822400e-003
6.000000e+001	4.811890e-003
6.000000e+001	4.808050e-003
6.000000e+001	4.814600e-003
6.000000e+001	4.815520e-003
6.000000e+001	4.814570e-003
6.000000e+001	4.818400e-003
6.000000e+001	4.815370e-003
6.000000e+001	4.804630e-003
6.000000e+001	4.806150e-003
6.000000e+001	4.810630e-003
6.000000e+001	4.807210e-003
6.000000e+001	4.809620e-003
6.000000e+001	4.807610e-003
6.000000e+001	4.799010e-003
6.000000e+001	4.791930e-003
6.000000e+001	4.797310e-003
6.000000e+001	4.798130e-003
6.000000e+001	4.794680e-003
6.000000e+001	4.798010e-003
6.000000e+001	4.796620e-003
6.000000e+001	4.784630e-003
6.000000e+001	4.781620e-003
6.000000e+001	4.792200e-003
6.000000e+001	4.790230e-003
6.000000e+001	4.793150e-003
6.000000e+001	4.795320e-003
6.000000e+001	4.788940e-003
6.000000e+001	4.778490e-003
6.000000e+001	4.780320e-003
6.000000e+001	4.787950e-003
6.000000e+001	4.787100e-003
6.000000e+001	4.787630e-003
6.000000e+001	4.787110e-003
6.000000e+001	4.781520e-003
6.000000e+001	4.772400e-003
6.000000e+001	4.779930e-003
6.000000e+001	4.778150e-003
6.000000e+001	4.776850e-003
6.000000e+001	4.778270e-003
6.000000e+001	4.774350e-003
6.000000e+001	4.763880e-003
6.000000e+001	4.762560e-003
6.000000e+001	4.769330e-003
6.000000e+001	4.768370e-003
6.000000e+001	4.766990e-003
6.000000e+001	4.769360e-003
6.000000e+001	4.764580e-003
6.000000e+001	4.755110e-003
6.000000e+001	4.761810e-003
6.000000e+001	4.762000e-003
6.000000e+001	4.760280e-003
6.000000e+001	4.764010e-003
6.000000e+001	4.763540e-003
6.000000e+001	4.753720e-003
6.000000e+001	4.749000e-003
6.000000e+001	4.756010e-003
6.000000e+001	4.757600e-003
6.000000e+001	4.755500e-003
6.000000e+001	4.758550e-003
6.000000e+001	4.753090e-003
6.000000e+001	4.742420e-003
6.000000e+001	4.744340e-003
6.000000e+001	4.754800e-003
6.000000e+001	4.753600e-003
6.000000e+001	4.756700e-003
6.000000e+001	4.758810e-003
6.000000e+001	4.748230e-003
6.000000e+001	4.736350e-003
6.000000e+001	4.740330e-003
6.000000e+001	4.747690e-003
6.000000e+001	4.746030e-003
6.000000e+001	4.747200e-003
6.000000e+001	4.747940e-003
6.000000e+001	4.734400e-003
6.000000e+001	4.731230e-003
6.000000e+001	4.736900e-003
6.000000e+001	4.737920e-003
6.000000e+001	4.736630e-003
6.000000e+001	4.742700e-003
6.000000e+001	4.739750e-003
6.000000e+001	4.732030e-003
6.000000e+001	4.730410e-003
6.000000e+001	4.738020e-003
6.000000e+001	4.734510e-003
6.000000e+001	4.736080e-003
6.000000e+001	4.740110e-003
6.000000e+001	4.734470e-003
6.000000e+001	4.726440e-003
6.000000e+001	4.729820e-003
6.000000e+001	4.730920e-003
6.000000e+001	4.732340e-003
6.000000e+001	4.736960e-003
6.000000e+001	4.736630e-003
6.000000e+001	4.725850e-003
6.000000e+001	4.720150e-003
6.000000e+001	4.728180e-003
6.000000e+001	4.727140e-003
6.000000e+001	4.730200e-003
6.000000e+001	4.734860e-003
6.000000e+001	4.725460e-003
6.000000e+001	4.716090e-003
6.000000e+001	4.719430e-003
6.000000e+001	4.723910e-003
6.000000e+001	4.720380e-003
6.000000e+001	4.723750e-003
6.000000e+001	4.721780e-003
6.000000e+001	4.714550e-003
6.000000e+001	4.707250e-003
6.000000e+001	4.708720e-003
6.000000e+001	4.715500e-003
6.000000e+001	4.716040e-003
6.000000e+001	4.720890e-003
6.000000e+001	4.717350e-003
6.000000e+001	4.709630e-003
6.000000e+001	4.707030e-003
6.000000e+001	4.712360e-003
6.000000e+001	4.712280e-003
6.000000e+001	4.711490e-003
6.000000e+001	4.712920e-003
6.000000e+001	4.701990e-003
6.000000e+001	4.694880e-003
6.000000e+001	4.694350e-003
6.000000e+001	4.702100e-003
6.000000e+001	4.701330e-003
6.000000e+001	4.701610e-003
6.000000e+001	4.704200e-003
6.000000e+001	4.699530e-003
6.000000e+001	4.694420e-003
6.000000e+001	4.699300e-003
6.000000e+001	4.703180e-003
6.000000e+001	4.704370e-003
6.000000e+001	4.707640e-003
6.000000e+001	4.699930e-003
6.000000e+001	4.691920e-003
6.000000e+001	4.689510e-003
6.000000e+001	4.695780e-003
6.000000e+001	4.693720e-003
6.000000e+001	4.701540e-003
6.000000e+001	4.699510e-003
6.000000e+001	4.686570e-003
6.000000e+001	4.668870e-003
6.000000e+001	4.694850e-003
6.000000e+001	4.692420e-003
6.000000e+001	4.694140e-003
6.000000e+001	4.709360e-003
6.000000e+001	4.705460e-003
6.000000e+001	4.700930e-003
6.000000e+001	4.700000e-003
6.000000e+001	4.708140e-003
6.000000e+001	4.706410e-003
6.000000e+001	4.708400e-003
6.000000e+001	4.709060e-003
6.000000e+001	4.700930e-003
6.000000e+001	4.693400e-003
6.000000e+001	4.697820e-003
6.000000e+001	4.702960e-003
6.000000e+001	4.704230e-003
6.000000e+001	4.706140e-003
6.000000e+001	4.702040e-003
6.000000e+001	4.691980e-003
6.000000e+001	4.687830e-003
6.000000e+001	4.694850e-003
6.000000e+001	4.684190e-003
6.000000e+001	4.693000e-003
6.000000e+001	4.699310e-003
6.000000e+001	4.688870e-003
6.000000e+001	4.683460e-003
6.000000e+001	4.682920e-003
6.000000e+001	4.690260e-003
6.000000e+001	4.688820e-003
6.000000e+001	4.693880e-003
6.000000e+001	4.693350e-003
6.000000e+001	4.685560e-003
6.000000e+001	4.679240e-003
6.000000e+001	4.684320e-003
6.000000e+001	4.690150e-003
6.000000e+001	4.690380e-003
6.000000e+001	4.693330e-003
6.000000e+001	4.683890e-003
6.000000e+001	4.676200e-003
6.000000e+001	4.677190e-003
6.000000e+001	4.682390e-003
6.000000e+001	4.681800e-003
6.000000e+001	4.685960e-003
6.000000e+001	4.688070e-003
6.000000e+001	4.678270e-003
6.000000e+001	4.673200e-003
6.000000e+001	4.674460e-003
6.000000e+001	4.677060e-003
6.000000e+001	4.674360e-003
6.000000e+001	4.683790e-003
6.000000e+001	4.680290e-003
6.000000e+001	4.668480e-003
6.000000e+001	4.660900e-003
6.000000e+001	4.671880e-003
6.000000e+001	4.671200e-003
6.000000e+001	4.671360e-003
6.000000e+001	4.677000e-003
6.000000e+001	4.670860e-003
6.000000e+001	4.663700e-003
6.000000e+001	4.662130e-003
6.000000e+001	4.668890e-003
6.000000e+001	4.665350e-003
6.000000e+001	4.674960e-003
6.000000e+001	4.667380e-003
6.000000e+001	4.659710e-003
6.000000e+001	4.659590e-003
6.000000e+001	4.668770e-003
6.000000e+001	4.663790e-003
6.000000e+001	4.672100e-003
6.000000e+001	4.672190e-003
6.000000e+001	4.662130e-003
6.000000e+001	4.656290e-003
6.000000e+001	4.656590e-003
6.000000e+001	4.660320e-003
6.000000e+001	4.661140e-003
6.000000e+001	4.667670e-003
6.000000e+001	4.661130e-003
6.000000e+001	4.653490e-003
6.000000e+001	4.654140e-003
6.000000e+001	4.657700e-003
6.000000e+001	4.657090e-003
6.000000e+001	4.666860e-003
6.000000e+001	4.673990e-003
6.000000e+001	4.671260e-003
6.000000e+001	4.667050e-003
6.000000e+001	4.664020e-003
6.000000e+001	4.670710e-003
6.000000e+001	4.669210e-003
6.000000e+001	4.674310e-003
6.000000e+001	4.670560e-003
6.000000e+001	4.661490e-003
6.000000e+001	4.654820e-003
6.000000e+001	4.664250e-003
6.000000e+001	4.668150e-003
6.000000e+001	4.667610e-003
6.000000e+001	4.668300e-003
6.000000e+001	4.666810e-003
6.000000e+001	4.655970e-003
6.000000e+001	4.649500e-003
6.000000e+001	4.659420e-003
6.000000e+001	4.661900e-003
6.000000e+001	4.662190e-003
6.000000e+001	4.661900e-003
6.000000e+001	4.653650e-003
6.000000e+001	4.648830e-003
6.000000e+001	4.649750e-003
6.000000e+001	4.656030e-003
6.000000e+001	4.656860e-003
6.000000e+001	4.660740e-003
6.000000e+001	4.659950e-003
6.000000e+001	4.652920e-003
6.000000e+001	4.649420e-003
6.000000e+001	4.651450e-003
6.000000e+001	4.652720e-003
6.000000e+001	4.654220e-003
6.000000e+001	4.653390e-003
6.000000e+001	4.647570e-003
6.000000e+001	4.643830e-003
6.000000e+001	4.641690e-003
6.000000e+001	4.646200e-003
6.000000e+001	4.645740e-003
6.000000e+001	4.650540e-003
6.000000e+001	4.648660e-003
6.000000e+001	4.644350e-003
6.000000e+001	4.635190e-003
6.000000e+001	4.641610e-003
6.000000e+001	4.644960e-003
6.000000e+001	4.644780e-003
6.000000e+001	4.646480e-003
6.000000e+001	4.640430e-003
6.000000e+001	4.632690e-003
6.000000e+001	4.634680e-003
6.000000e+001	4.640940e-003
6.000000e+001	4.635790e-003
6.000000e+001	4.638350e-003
6.000000e+001	4.641220e-003
6.000000e+001	4.634910e-003
6.000000e+001	4.631500e-003
6.000000e+001	4.638800e-003
6.000000e+001	4.643100e-003
6.000000e+001	4.643760e-003
6.000000e+001	4.647760e-003
6.000000e+001	4.642920e-003
6.000000e+001	4.636490e-003
6.000000e+001	4.635220e-003
6.000000e+001	4.642670e-003
6.000000e+001	4.641530e-003
6.000000e+001	4.645180e-003
6.000000e+001	4.648100e-003
6.000000e+001	4.643610e-003
6.000000e+001	4.635530e-003
6.000000e+001	4.639560e-003
6.000000e+001	4.643140e-003
6.000000e+001	4.637510e-003
6.000000e+001	4.644650e-003
6.000000e+001	4.638210e-003
6.000000e+001	4.629790e-003
6.000000e+001	4.628180e-003
6.000000e+001	4.632210e-003
6.000000e+001	4.633490e-003
6.000000e+001	4.636560e-003
