Anodizado
Fecha: 27-Sep-2018 12:14:50
Tensión	Corriente
2.000000e+001	2.560910e-003
2.000000e+001	2.559960e-003
2.000000e+001	2.558730e-003
2.000000e+001	2.556950e-003
2.000000e+001	2.555090e-003
2.000000e+001	2.552910e-003
2.000000e+001	2.550710e-003
2.000000e+001	2.549230e-003
2.000000e+001	2.546440e-003
2.000000e+001	2.546010e-003
2.000000e+001	2.544540e-003
2.000000e+001	2.541920e-003
2.000000e+001	2.539790e-003
2.000000e+001	2.539580e-003
2.000000e+001	2.537980e-003
2.000000e+001	2.535740e-003
2.000000e+001	2.534380e-003
2.000000e+001	2.532650e-003
2.000000e+001	2.531500e-003
2.000000e+001	2.531350e-003
2.000000e+001	2.529730e-003
2.000000e+001	2.529090e-003
2.000000e+001	2.525560e-003
2.000000e+001	2.524670e-003
2.000000e+001	2.523310e-003
2.000000e+001	2.521130e-003
2.000000e+001	2.519380e-003
2.000000e+001	2.515670e-003
2.000000e+001	2.516240e-003
2.000000e+001	2.513870e-003
2.000000e+001	2.511970e-003
2.000000e+001	2.511510e-003
2.000000e+001	2.508530e-003
2.000000e+001	2.505400e-003
2.000000e+001	2.503270e-003
2.000000e+001	2.501750e-003
2.000000e+001	2.499870e-003
2.000000e+001	2.499000e-003
2.000000e+001	2.498540e-003
2.000000e+001	2.496930e-003
2.000000e+001	2.495770e-003
2.000000e+001	2.495400e-003
2.000000e+001	2.493800e-003
2.000000e+001	2.491550e-003
2.000000e+001	2.489890e-003
2.000000e+001	2.486990e-003
2.000000e+001	2.485420e-003
2.000000e+001	2.483910e-003
2.000000e+001	2.482550e-003
2.000000e+001	2.480390e-003
2.000000e+001	2.478210e-003
2.000000e+001	2.477510e-003
2.000000e+001	2.476240e-003
2.000000e+001	2.475540e-003
2.000000e+001	2.474270e-003
2.000000e+001	2.472480e-003
2.000000e+001	2.470930e-003
2.000000e+001	2.470170e-003
2.000000e+001	2.469070e-003
2.000000e+001	2.466180e-003
2.000000e+001	2.464270e-003
2.000000e+001	2.462780e-003
2.000000e+001	2.461140e-003
2.000000e+001	2.459890e-003
2.000000e+001	2.458630e-003
2.000000e+001	2.457060e-003
2.000000e+001	2.455590e-003
2.000000e+001	2.455400e-003
2.000000e+001	2.453620e-003
2.000000e+001	2.453930e-003
2.000000e+001	2.452560e-003
2.000000e+001	2.450230e-003
2.000000e+001	2.448890e-003
2.000000e+001	2.447920e-003
2.000000e+001	2.446140e-003
2.000000e+001	2.445990e-003
2.000000e+001	2.444720e-003
2.000000e+001	2.442240e-003
2.000000e+001	2.441020e-003
2.000000e+001	2.439390e-003
2.000000e+001	2.437560e-003
2.000000e+001	2.435330e-003
2.000000e+001	2.434130e-003
2.000000e+001	2.432800e-003
2.000000e+001	2.432320e-003
2.000000e+001	2.430900e-003
2.000000e+001	2.430070e-003
2.000000e+001	2.429180e-003
2.000000e+001	2.428870e-003
2.000000e+001	2.427660e-003
2.000000e+001	2.427390e-003
2.000000e+001	2.427090e-003
2.000000e+001	2.426160e-003
2.000000e+001	2.425820e-003
2.000000e+001	2.424270e-003
2.000000e+001	2.423640e-003
2.000000e+001	2.423020e-003
2.000000e+001	2.421980e-003
2.000000e+001	2.421640e-003
2.000000e+001	2.421140e-003
2.000000e+001	2.420070e-003
2.000000e+001	2.419220e-003
2.000000e+001	2.418520e-003
2.000000e+001	2.417950e-003
2.000000e+001	2.417120e-003
2.000000e+001	2.416580e-003
2.000000e+001	2.415180e-003
2.000000e+001	2.415010e-003
2.000000e+001	2.414230e-003
2.000000e+001	2.412740e-003
2.000000e+001	2.412240e-003
2.000000e+001	2.411040e-003
2.000000e+001	2.409370e-003
2.000000e+001	2.409530e-003
2.000000e+001	2.410070e-003
2.000000e+001	2.409450e-003
2.000000e+001	2.408680e-003
2.000000e+001	2.407180e-003
2.000000e+001	2.405260e-003
2.000000e+001	2.403700e-003
2.000000e+001	2.403090e-003
2.000000e+001	2.402270e-003
2.000000e+001	2.401030e-003
2.000000e+001	2.400200e-003
2.000000e+001	2.398540e-003
2.000000e+001	2.398240e-003
2.000000e+001	2.398340e-003
2.000000e+001	2.396130e-003
2.000000e+001	2.394320e-003
2.000000e+001	2.391970e-003
2.000000e+001	2.390700e-003
2.000000e+001	2.389610e-003
2.000000e+001	2.388420e-003
2.000000e+001	2.387170e-003
2.000000e+001	2.386760e-003
2.000000e+001	2.386430e-003
2.000000e+001	2.386580e-003
2.000000e+001	2.385250e-003
2.000000e+001	2.383530e-003
2.000000e+001	2.383160e-003
2.000000e+001	2.381790e-003
2.000000e+001	2.381660e-003
2.000000e+001	2.380310e-003
2.000000e+001	2.379450e-003
2.000000e+001	2.378970e-003
2.000000e+001	2.377150e-003
2.000000e+001	2.377100e-003
2.000000e+001	2.375890e-003
2.000000e+001	2.373670e-003
2.000000e+001	2.373470e-003
2.000000e+001	2.372770e-003
2.000000e+001	2.371460e-003
2.000000e+001	2.371540e-003
2.000000e+001	2.371970e-003
2.000000e+001	2.371580e-003
2.000000e+001	2.370800e-003
2.000000e+001	2.370240e-003
2.000000e+001	2.369800e-003
2.000000e+001	2.369430e-003
2.000000e+001	2.369970e-003
2.000000e+001	2.370120e-003
2.000000e+001	2.369220e-003
2.000000e+001	2.370330e-003
2.000000e+001	2.371340e-003
2.000000e+001	2.371100e-003
2.000000e+001	2.370620e-003
2.000000e+001	2.369630e-003
2.000000e+001	2.370830e-003
2.000000e+001	2.370630e-003
2.000000e+001	2.369930e-003
2.000000e+001	2.370090e-003
2.000000e+001	2.370210e-003
2.000000e+001	2.370430e-003
2.000000e+001	2.370100e-003
2.000000e+001	2.368810e-003
2.000000e+001	2.368570e-003
2.000000e+001	2.367440e-003
2.000000e+001	2.365750e-003
2.000000e+001	2.365080e-003
2.000000e+001	2.365040e-003
2.000000e+001	2.364090e-003
2.000000e+001	2.362840e-003
2.000000e+001	2.362330e-003
2.000000e+001	2.362620e-003
2.000000e+001	2.362350e-003
2.000000e+001	2.362270e-003
2.000000e+001	2.360750e-003
2.000000e+001	2.362540e-003
2.000000e+001	2.362810e-003
2.000000e+001	2.361810e-003
2.000000e+001	2.360760e-003
2.000000e+001	2.360220e-003
2.000000e+001	2.358570e-003
2.000000e+001	2.358620e-003
2.000000e+001	2.358650e-003
2.000000e+001	2.358810e-003
2.000000e+001	2.357340e-003
2.000000e+001	2.356720e-003
2.000000e+001	2.356150e-003
2.000000e+001	2.355950e-003
2.000000e+001	2.355050e-003
2.000000e+001	2.355000e-003
2.000000e+001	2.353640e-003
2.000000e+001	2.352830e-003
2.000000e+001	2.352010e-003
2.000000e+001	2.351750e-003
2.000000e+001	2.351390e-003
2.000000e+001	2.350870e-003
2.000000e+001	2.350660e-003
2.000000e+001	2.349230e-003
2.000000e+001	2.348830e-003
2.000000e+001	2.348530e-003
2.000000e+001	2.348690e-003
2.000000e+001	2.348110e-003
2.000000e+001	2.348420e-003
2.000000e+001	2.348470e-003
2.000000e+001	2.348310e-003
2.000000e+001	2.347640e-003
2.000000e+001	2.347540e-003
2.000000e+001	2.347220e-003
2.000000e+001	2.347290e-003
2.000000e+001	2.346760e-003
2.000000e+001	2.346380e-003
2.000000e+001	2.345830e-003
2.000000e+001	2.345500e-003
2.000000e+001	2.344860e-003
2.000000e+001	2.344440e-003
2.000000e+001	2.345130e-003
2.000000e+001	2.344240e-003
2.000000e+001	2.343740e-003
2.000000e+001	2.342600e-003
2.000000e+001	2.342310e-003
2.000000e+001	2.342380e-003
2.000000e+001	2.341770e-003
2.000000e+001	2.341920e-003
2.000000e+001	2.340890e-003
2.000000e+001	2.341110e-003
2.000000e+001	2.340280e-003
2.000000e+001	2.340090e-003
2.000000e+001	2.341580e-003
2.000000e+001	2.341240e-003
2.000000e+001	2.340240e-003
2.000000e+001	2.340090e-003
2.000000e+001	2.339240e-003
2.000000e+001	2.338480e-003
2.000000e+001	2.338560e-003
2.000000e+001	2.337960e-003
2.000000e+001	2.338450e-003
2.000000e+001	2.338230e-003
2.000000e+001	2.337950e-003
2.000000e+001	2.337770e-003
2.000000e+001	2.337850e-003
2.000000e+001	2.337090e-003
2.000000e+001	2.336920e-003
2.000000e+001	2.337740e-003
2.000000e+001	2.337750e-003
2.000000e+001	2.337540e-003
2.000000e+001	2.337070e-003
2.000000e+001	2.337240e-003
2.000000e+001	2.337130e-003
2.000000e+001	2.337440e-003
2.000000e+001	2.336390e-003
2.000000e+001	2.336390e-003
2.000000e+001	2.336230e-003
2.000000e+001	2.336320e-003
2.000000e+001	2.335690e-003
2.000000e+001	2.335050e-003
2.000000e+001	2.335200e-003
2.000000e+001	2.335560e-003
2.000000e+001	2.335320e-003
2.000000e+001	2.335000e-003
2.000000e+001	2.334790e-003
2.000000e+001	2.336010e-003
2.000000e+001	2.336410e-003
2.000000e+001	2.337370e-003
2.000000e+001	2.336400e-003
2.000000e+001	2.335790e-003
2.000000e+001	2.336160e-003
2.000000e+001	2.336460e-003
2.000000e+001	2.337160e-003
2.000000e+001	2.336820e-003
2.000000e+001	2.336740e-003
2.000000e+001	2.336580e-003
2.000000e+001	2.336080e-003
2.000000e+001	2.336250e-003
2.000000e+001	2.336010e-003
2.000000e+001	2.336620e-003
2.000000e+001	2.335980e-003
2.000000e+001	2.335370e-003
2.000000e+001	2.335700e-003
2.000000e+001	2.336090e-003
2.000000e+001	2.335750e-003
2.000000e+001	2.335490e-003
2.000000e+001	2.335540e-003
2.000000e+001	2.335610e-003
2.000000e+001	2.336620e-003
2.000000e+001	2.336160e-003
2.000000e+001	2.335150e-003
2.000000e+001	2.334980e-003
2.000000e+001	2.334450e-003
2.000000e+001	2.334720e-003
2.000000e+001	2.334780e-003
2.000000e+001	2.334990e-003
2.000000e+001	2.335600e-003
2.000000e+001	2.335560e-003
2.000000e+001	2.334850e-003
2.000000e+001	2.334030e-003
2.000000e+001	2.333110e-003
2.000000e+001	2.332870e-003
2.000000e+001	2.332540e-003
2.000000e+001	2.331480e-003
2.000000e+001	2.330240e-003
2.000000e+001	2.330060e-003
2.000000e+001	2.328630e-003
2.000000e+001	2.327820e-003
2.000000e+001	2.327510e-003
2.000000e+001	2.327480e-003
2.000000e+001	2.327280e-003
2.000000e+001	2.327870e-003
2.000000e+001	2.327980e-003
2.000000e+001	2.328390e-003
2.000000e+001	2.327400e-003
2.000000e+001	2.327030e-003
2.000000e+001	2.326500e-003
2.000000e+001	2.326050e-003
2.000000e+001	2.325890e-003
2.000000e+001	2.325600e-003
2.000000e+001	2.325130e-003
2.000000e+001	2.323660e-003
2.000000e+001	2.323240e-003
2.000000e+001	2.323130e-003
2.000000e+001	2.322830e-003
2.000000e+001	2.322580e-003
2.000000e+001	2.323120e-003
2.000000e+001	2.324520e-003
2.000000e+001	2.324730e-003
2.000000e+001	2.324190e-003
2.000000e+001	2.324120e-003
2.000000e+001	2.323650e-003
2.000000e+001	2.323530e-003
2.000000e+001	2.324380e-003
2.000000e+001	2.323930e-003
2.000000e+001	2.323290e-003
2.000000e+001	2.323240e-003
2.000000e+001	2.323330e-003
2.000000e+001	2.323630e-003
2.000000e+001	2.323800e-003
2.000000e+001	2.323290e-003
2.000000e+001	2.322630e-003
2.000000e+001	2.322080e-003
2.000000e+001	2.321720e-003
2.000000e+001	2.321090e-003
2.000000e+001	2.320590e-003
2.000000e+001	2.319540e-003
2.000000e+001	2.318700e-003
2.000000e+001	2.319520e-003
2.000000e+001	2.320130e-003
2.000000e+001	2.318830e-003
2.000000e+001	2.318240e-003
2.000000e+001	2.318680e-003
2.000000e+001	2.318520e-003
2.000000e+001	2.318460e-003
2.000000e+001	2.318440e-003
2.000000e+001	2.318320e-003
2.000000e+001	2.317570e-003
2.000000e+001	2.317510e-003
2.000000e+001	2.317840e-003
2.000000e+001	2.316970e-003
2.000000e+001	2.316150e-003
2.000000e+001	2.315780e-003
2.000000e+001	2.315430e-003
2.000000e+001	2.315300e-003
2.000000e+001	2.315400e-003
2.000000e+001	2.314360e-003
2.000000e+001	2.315370e-003
2.000000e+001	2.315470e-003
2.000000e+001	2.315230e-003
2.000000e+001	2.313830e-003
2.000000e+001	2.313300e-003
2.000000e+001	2.312620e-003
2.000000e+001	2.312850e-003
2.000000e+001	2.311960e-003
2.000000e+001	2.311410e-003
2.000000e+001	2.310620e-003
2.000000e+001	2.309620e-003
2.000000e+001	2.309410e-003
2.000000e+001	2.309260e-003
2.000000e+001	2.307910e-003
2.000000e+001	2.306420e-003
2.000000e+001	2.306270e-003
2.000000e+001	2.305580e-003
2.000000e+001	2.306100e-003
2.000000e+001	2.305850e-003
2.000000e+001	2.305990e-003
2.000000e+001	2.306190e-003
2.000000e+001	2.305180e-003
2.000000e+001	2.304470e-003
2.000000e+001	2.303760e-003
2.000000e+001	2.302910e-003
2.000000e+001	2.302560e-003
2.000000e+001	2.303320e-003
2.000000e+001	2.302030e-003
2.000000e+001	2.301020e-003
2.000000e+001	2.300500e-003
2.000000e+001	2.300330e-003
2.000000e+001	2.299600e-003
2.000000e+001	2.299060e-003
2.000000e+001	2.297920e-003
2.000000e+001	2.297510e-003
2.000000e+001	2.297570e-003
2.000000e+001	2.297840e-003
2.000000e+001	2.297440e-003
2.000000e+001	2.297370e-003
2.000000e+001	2.297280e-003
2.000000e+001	2.296840e-003
2.000000e+001	2.296040e-003
2.000000e+001	2.295370e-003
2.000000e+001	2.294330e-003
2.000000e+001	2.293530e-003
2.000000e+001	2.293300e-003
2.000000e+001	2.293310e-003
2.000000e+001	2.293560e-003
2.000000e+001	2.293380e-003
2.000000e+001	2.293790e-003
2.000000e+001	2.293310e-003
2.000000e+001	2.293200e-003
2.000000e+001	2.292920e-003
2.000000e+001	2.292790e-003
2.000000e+001	2.292750e-003
2.000000e+001	2.293660e-003
2.000000e+001	2.294410e-003
2.000000e+001	2.293960e-003
2.000000e+001	2.293210e-003
2.000000e+001	2.293010e-003
2.000000e+001	2.292030e-003
2.000000e+001	2.291580e-003
2.000000e+001	2.291080e-003
2.000000e+001	2.291070e-003
2.000000e+001	2.290930e-003
2.000000e+001	2.290100e-003
2.000000e+001	2.291360e-003
2.000000e+001	2.291690e-003
2.000000e+001	2.291330e-003
2.000000e+001	2.290670e-003
2.000000e+001	2.291060e-003
2.000000e+001	2.291510e-003
2.000000e+001	2.290100e-003
2.000000e+001	2.289510e-003
2.000000e+001	2.290960e-003
2.000000e+001	2.289170e-003
2.000000e+001	2.288430e-003
2.000000e+001	2.287990e-003
2.000000e+001	2.287230e-003
2.000000e+001	2.286190e-003
2.000000e+001	2.285830e-003
2.000000e+001	2.286030e-003
2.000000e+001	2.286020e-003
2.000000e+001	2.286850e-003
2.000000e+001	2.286760e-003
2.000000e+001	2.286220e-003
2.000000e+001	2.286520e-003
2.000000e+001	2.286230e-003
2.000000e+001	2.286940e-003
2.000000e+001	2.286310e-003
2.000000e+001	2.285550e-003
2.000000e+001	2.285820e-003
2.000000e+001	2.285720e-003
2.000000e+001	2.285440e-003
2.000000e+001	2.285550e-003
2.000000e+001	2.286180e-003
2.000000e+001	2.285770e-003
2.000000e+001	2.285480e-003
2.000000e+001	2.287350e-003
2.000000e+001	2.289960e-003
2.000000e+001	2.290430e-003
2.000000e+001	2.290730e-003
2.000000e+001	2.289470e-003
2.000000e+001	2.288590e-003
2.000000e+001	2.287340e-003
2.000000e+001	2.286210e-003
2.000000e+001	2.285540e-003
2.000000e+001	2.284850e-003
2.000000e+001	2.284240e-003
2.000000e+001	2.284070e-003
2.000000e+001	2.283570e-003
2.000000e+001	2.282590e-003
2.000000e+001	2.282030e-003
2.000000e+001	2.281400e-003
2.000000e+001	2.281940e-003
2.000000e+001	2.281460e-003
2.000000e+001	2.281430e-003
2.000000e+001	2.281210e-003
2.000000e+001	2.280320e-003
2.000000e+001	2.280060e-003
2.000000e+001	2.279510e-003
2.000000e+001	2.279020e-003
2.000000e+001	2.278170e-003
2.000000e+001	2.278230e-003
2.000000e+001	2.278020e-003
2.000000e+001	2.277970e-003
2.000000e+001	2.277010e-003
2.000000e+001	2.276840e-003
2.000000e+001	2.275840e-003
2.000000e+001	2.275660e-003
2.000000e+001	2.274920e-003
2.000000e+001	2.274270e-003
2.000000e+001	2.273870e-003
2.000000e+001	2.273320e-003
2.000000e+001	2.273150e-003
2.000000e+001	2.272500e-003
2.000000e+001	2.271720e-003
2.000000e+001	2.272550e-003
2.000000e+001	2.271660e-003
2.000000e+001	2.271710e-003
2.000000e+001	2.270950e-003
2.000000e+001	2.269830e-003
2.000000e+001	2.269700e-003
2.000000e+001	2.270080e-003
2.000000e+001	2.269360e-003
2.000000e+001	2.269770e-003
2.000000e+001	2.270070e-003
2.000000e+001	2.269140e-003
2.000000e+001	2.268510e-003
2.000000e+001	2.267730e-003
2.000000e+001	2.267390e-003
2.000000e+001	2.268050e-003
2.000000e+001	2.268660e-003
2.000000e+001	2.268130e-003
2.000000e+001	2.267490e-003
2.000000e+001	2.267380e-003
2.000000e+001	2.266500e-003
2.000000e+001	2.265860e-003
2.000000e+001	2.266050e-003
2.000000e+001	2.265580e-003
2.000000e+001	2.265000e-003
2.000000e+001	2.264260e-003
2.000000e+001	2.264150e-003
2.000000e+001	2.263410e-003
2.000000e+001	2.263380e-003
2.000000e+001	2.262340e-003
2.000000e+001	2.262060e-003
2.000000e+001	2.261860e-003
2.000000e+001	2.261770e-003
2.000000e+001	2.261360e-003
2.000000e+001	2.261890e-003
2.000000e+001	2.261900e-003
2.000000e+001	2.261090e-003
2.000000e+001	2.260140e-003
2.000000e+001	2.260330e-003
2.000000e+001	2.259030e-003
2.000000e+001	2.258480e-003
2.000000e+001	2.258260e-003
2.000000e+001	2.257620e-003
2.000000e+001	2.258210e-003
2.000000e+001	2.257590e-003
2.000000e+001	2.256290e-003
2.000000e+001	2.255630e-003
2.000000e+001	2.255520e-003
2.000000e+001	2.254910e-003
2.000000e+001	2.254360e-003
2.000000e+001	2.253970e-003
2.000000e+001	2.253890e-003
2.000000e+001	2.254120e-003
2.000000e+001	2.253670e-003
2.000000e+001	2.254060e-003
2.000000e+001	2.254270e-003
2.000000e+001	2.253530e-003
2.000000e+001	2.253800e-003
2.000000e+001	2.254680e-003
2.000000e+001	2.253910e-003
2.000000e+001	2.253510e-003
2.000000e+001	2.253420e-003
2.000000e+001	2.253330e-003
2.000000e+001	2.253350e-003
2.000000e+001	2.252820e-003
2.000000e+001	2.252160e-003
2.000000e+001	2.251800e-003
2.000000e+001	2.251640e-003
2.000000e+001	2.252010e-003
2.000000e+001	2.251730e-003
2.000000e+001	2.251570e-003
2.000000e+001	2.251590e-003
2.000000e+001	2.251450e-003
2.000000e+001	2.251940e-003
2.000000e+001	2.251600e-003
2.000000e+001	2.251770e-003
2.000000e+001	2.252030e-003
2.000000e+001	2.251360e-003
2.000000e+001	2.250420e-003
2.000000e+001	2.250340e-003
2.000000e+001	2.251610e-003
2.000000e+001	2.251370e-003
2.000000e+001	2.251000e-003
2.000000e+001	2.250580e-003
2.000000e+001	2.250280e-003
2.000000e+001	2.250650e-003
2.000000e+001	2.250370e-003
2.000000e+001	2.249610e-003
2.000000e+001	2.249200e-003
2.000000e+001	2.248420e-003
2.000000e+001	2.247950e-003
2.000000e+001	2.248280e-003
2.000000e+001	2.247700e-003
2.000000e+001	2.246390e-003
2.000000e+001	2.246150e-003
2.000000e+001	2.246030e-003
2.000000e+001	2.245540e-003
2.000000e+001	2.245460e-003
2.000000e+001	2.243510e-003
2.000000e+001	2.243470e-003
2.000000e+001	2.243390e-003
2.000000e+001	2.243650e-003
2.000000e+001	2.242490e-003
2.000000e+001	2.241640e-003
2.000000e+001	2.240080e-003
2.000000e+001	2.239790e-003
2.000000e+001	2.239220e-003
2.000000e+001	2.238870e-003
2.000000e+001	2.238390e-003
2.000000e+001	2.237540e-003
2.000000e+001	2.236710e-003
2.000000e+001	2.236400e-003
2.000000e+001	2.236270e-003
2.000000e+001	2.236490e-003
2.000000e+001	2.236370e-003
2.000000e+001	2.234540e-003
2.000000e+001	2.235120e-003
